84	-80.076477	0.000077	6300.000000
85	-79.132141	0.000090	7600.000000
86	-79.645737	0.000083	7800.000000
87	-79.846001	0.000082	7300.000000
88	-79.659744	0.000083	6800.000000
89	-79.858215	0.000080	6400.000000
90	-79.412155	0.000082	7700.000000
91	-79.084793	0.000090	8200.000000
92	-79.109436	0.000088	6700.000000
93	-79.687881	0.000084	7700.000000
94	-79.560379	0.000084	9100.000000
95	-80.252365	0.000077	7700.000000
96	-79.617867	0.000083	7300.000000
97	-79.241142	0.000088	8100.000000
98	-79.370407	0.000085	7600.000000
99	-79.652733	0.000083	7600.000000
100	-78.778473	0.000094	7600.000000
101	-80.212364	0.000072	6700.000000
102	-79.359489	0.000086	7500.000000
103	-80.247017	0.000075	6100.000000
104	-80.136055	0.000078	6500.000000
105	-80.290039	0.000076	6700.000000
106	-70.098915	0.000239	4200.000000
107	-63.994053	0.000523	6100.000000
108	-59.845631	0.000800	7000.000000
109	-62.851616	0.000494	6400.000000
110	-62.716900	0.000594	4600.000000
111	-52.291584	0.001801	8500.000000
112	-45.743713	0.004143	11400.000000
113	-40.210587	0.008177	12000.000000
114	-36.295982	0.012640	11900.000000
115	-36.130981	0.012661	11500.000000
116	-37.439236	0.011237	10900.000000
117	-38.895832	0.009286	11400.000000
118	-39.267864	0.008784	10800.000000
119	-39.339581	0.008474	11000.000000
120	-42.069050	0.006424	10500.000000
121	-45.429623	0.004247	9700.000000
122	-39.896973	0.007791	3500.000000
123	-30.382998	0.024988	1000.000000
124	-27.093119	0.036914	900.000000
125	-24.274925	0.052829	800.000000
126	-25.007196	0.047379	700.000000
127	-21.798880	0.069250	1100.000000
128	-21.119188	0.076267	1100.000000
129	-21.333372	0.072989	1100.000000
130	-22.138050	0.067983	1100.000000
131	-28.250042	0.033537	1400.000000
132	-29.258642	0.028003	1200.000000
133	-29.135593	0.028640	900.000000
134	-29.436594	0.027431	1200.000000
135	-26.140530	0.041572	800.000000
136	-28.114553	0.032258	1000.000000
137	-28.375256	0.033548	700.000000
138	-28.615170	0.029991	200.000000
139	-30.298328	0.024382	700.000000
140	-28.838972	0.030725	400.000000
141	-29.017033	0.031489	500.000000
142	-27.754557	0.036345	400.000000
143	-27.294147	0.038079	400.000000
144	-27.904305	0.034943	400.000000
145	-30.000942	0.028307	400.000000
146	-32.634865	0.020099	400.000000
147	-32.725925	0.018272	200.000000
148	-34.236946	0.015281	400.000000
149	-37.418056	0.011008	300.000000
150	-41.055511	0.007557	400.000000
151	-44.939934	0.004714	700.000000
152	-44.418728	0.004824	600.000000
153	-45.707287	0.004545	600.000000
154	-45.688332	0.004308	500.000000
155	-49.509426	0.002727	700.000000
156	-48.437874	0.002988	300.000000
157	-50.973751	0.002201	1200.000000
158	-49.543514	0.002502	700.000000
159	-48.140987	0.003318	900.000000
160	-52.357800	0.001883	700.000000
161	-49.792759	0.002491	1300.000000
162	-50.287655	0.002448	900.000000
163	-52.445839	0.002040	700.000000
164	-56.363342	0.001300	1000.000000
165	-54.650482	0.001507	1000.000000
166	-53.395058	0.001683	700.000000
167	-56.300037	0.001097	1700.000000
168	-55.314087	0.001419	800.000000
169	-61.677963	0.000678	1000.000000
170	-61.285263	0.000688	1300.000000
171	-56.879333	0.001136	800.000000
172	-55.225395	0.001466	700.000000
173	-61.312298	0.000666	1200.000000
174	-61.474125	0.000687	1400.000000
175	-65.250298	0.000443	1400.000000
176	-63.348713	0.000546	2100.000000
177	-66.703896	0.000376	1300.000000
178	-70.521202	0.000235	3300.000000
179	-72.678932	0.000176	3200.000000
180	-71.374847	0.000217	2500.000000
181	-76.030693	0.000123	5200.000000
182	-76.890945	0.000112	4700.000000
183	-77.133591	0.000109	5800.000000
184	-75.480263	0.000127	4400.000000
185	-76.212837	0.000124	4100.000000
186	-76.489952	0.000117	4300.000000
187	-75.438499	0.000131	3500.000000
188	-72.539261	0.000197	2500.000000
189	-73.025459	0.000176	3000.000000
190	-72.710907	0.000185	3600.000000
191	-72.738365	0.000191	2500.000000
192	-71.211098	0.000229	2000.000000
193	-70.850311	0.000232	2700.000000
194	-59.377827	0.000859	600.000000
195	-56.458984	0.001331	600.000000
196	-50.281696	0.002529	900.000000
197	-43.150948	0.005321	700.000000
198	-36.900494	0.010092	400.000000
199	-34.670296	0.014399	400.000000
200	-33.525070	0.016745	400.000000
201	-33.112736	0.018279	300.000000
202	-31.278147	0.023557	400.000000
203	-29.838718	0.027902	400.000000
204	-29.204046	0.029525	400.000000
205	-29.207567	0.029130	500.000000
206	-29.926947	0.026989	700.000000
207	-30.147175	0.027394	600.000000
208	-33.043179	0.018110	700.000000
209	-34.357479	0.015827	400.000000
210	-33.527866	0.018129	400.000000
211	-33.397446	0.018409	400.000000
212	-33.048210	0.019008	500.000000
213	-33.879528	0.017170	500.000000
214	-33.445900	0.017609	400.000000
215	-31.738325	0.020570	400.000000
216	-31.770117	0.021414	500.000000
217	-31.093981	0.024769	400.000000
218	-30.445570	0.026597	500.000000
219	-30.031569	0.028081	400.000000
220	-29.566126	0.029121	500.000000
221	-27.827990	0.035580	400.000000
222	-28.778181	0.031426	400.000000
223	-28.200598	0.031386	800.000000
224	-28.585342	0.028905	1200.000000
225	-28.755457	0.028979	1100.000000
226	-29.701256	0.025219	1100.000000
227	-30.291494	0.023149	1200.000000
228	-27.682159	0.033880	1100.000000
229	-27.683392	0.035377	1200.000000
230	-28.995955	0.027908	1100.000000
231	-32.369080	0.019116	800.000000
